pair_id,source_entity_id,target_entity_id,relationship_type,case_id,evidence_reference,expected_relationship,scenario,split
ADV-PAIR-0466,PERSON-0340,PERSON-0394,CONTACTED,CASE-0287,Interception notes confirm PERSON-0340 contacted PERSON-0394.,1,POS_SPARSE_ONE_CHANNEL,TEST
ADV-PAIR-0467,PERSON-0742,PERSON-0081,CONTACTED,CASE-1026,Interception notes confirm PERSON-0742 contacted PERSON-0081.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0468,PERSON-0055,PERSON-0101,CONTACTED,CASE-0896,Interception notes confirm PERSON-0055 contacted PERSON-0101.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0469,PERSON-0349,PERSON-0620,CONTACTED,CASE-1220,Interception notes confirm PERSON-0349 contacted PERSON-0620.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0470,PERSON-0031,PERSON-0650,CONTACTED,CASE-0560,Interception notes confirm PERSON-0031 contacted PERSON-0650.,1,POS_SPARSE_ONE_CHANNEL,TEST
ADV-PAIR-0471,PERSON-0503,PERSON-0234,CONTACTED,CASE-0729,Interception notes confirm PERSON-0503 contacted PERSON-0234.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0472,PERSON-0443,PERSON-0191,CONTACTED,CASE-1200,Interception notes confirm PERSON-0443 contacted PERSON-0191.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0473,PERSON-0791,PERSON-0634,CONTACTED,CASE-0605,Interception notes confirm PERSON-0791 contacted PERSON-0634.,1,POS_SPARSE_ONE_CHANNEL,VAL
ADV-PAIR-0474,PERSON-0076,PERSON-0085,CONTACTED,CASE-0549,Interception notes confirm PERSON-0076 contacted PERSON-0085.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0475,PERSON-0803,PERSON-0650,CONTACTED,CASE-0316,Interception notes confirm PERSON-0803 contacted PERSON-0650.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0476,PERSON-0370,PERSON-0110,CONTACTED,CASE-0188,Interception notes confirm PERSON-0370 contacted PERSON-0110.,1,POS_SPARSE_ONE_CHANNEL,VAL
ADV-PAIR-0477,PERSON-0456,PERSON-0369,CONTACTED,CASE-0553,Interception notes confirm PERSON-0456 contacted PERSON-0369.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0478,PERSON-0192,PERSON-0442,CONTACTED,CASE-0920,Interception notes confirm PERSON-0192 contacted PERSON-0442.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0479,PERSON-0418,PERSON-0106,CONTACTED,CASE-0054,Interception notes confirm PERSON-0418 contacted PERSON-0106.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0480,PERSON-0096,PERSON-0612,CONTACTED,CASE-1225,Interception notes confirm PERSON-0096 contacted PERSON-0612.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0481,PERSON-0013,PERSON-0299,CONTACTED,CASE-0848,Interception notes confirm PERSON-0013 contacted PERSON-0299.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0482,PERSON-0743,PERSON-0923,CONTACTED,CASE-1146,Interception notes confirm PERSON-0743 contacted PERSON-0923.,1,POS_SPARSE_ONE_CHANNEL,VAL
ADV-PAIR-0483,PERSON-0586,PERSON-0534,CONTACTED,CASE-0348,Interception notes confirm PERSON-0586 contacted PERSON-0534.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0484,PERSON-0143,PERSON-0276,CONTACTED,CASE-0617,Interception notes confirm PERSON-0143 contacted PERSON-0276.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0485,PERSON-0065,PERSON-0172,CONTACTED,CASE-0891,Interception notes confirm PERSON-0065 contacted PERSON-0172.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0486,PERSON-0496,PERSON-0802,CONTACTED,CASE-0158,Interception notes confirm PERSON-0496 contacted PERSON-0802.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0487,PERSON-0739,PERSON-0641,CONTACTED,CASE-1016,Interception notes confirm PERSON-0739 contacted PERSON-0641.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0488,PERSON-0469,PERSON-0110,CONTACTED,CASE-0278,Interception notes confirm PERSON-0469 contacted PERSON-0110.,1,POS_SPARSE_ONE_CHANNEL,TEST
ADV-PAIR-0489,PERSON-0341,PERSON-0862,CONTACTED,CASE-0779,Interception notes confirm PERSON-0341 contacted PERSON-0862.,1,POS_SPARSE_ONE_CHANNEL,TEST
ADV-PAIR-0490,PERSON-0451,PERSON-0343,CONTACTED,CASE-0882,Interception notes confirm PERSON-0451 contacted PERSON-0343.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0491,PERSON-0998,PERSON-0609,CONTACTED,CASE-0279,Interception notes confirm PERSON-0998 contacted PERSON-0609.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0492,PERSON-0971,PERSON-0712,CONTACTED,CASE-0412,Interception notes confirm PERSON-0971 contacted PERSON-0712.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0493,PERSON-0988,PERSON-0408,CONTACTED,CASE-0654,Interception notes confirm PERSON-0988 contacted PERSON-0408.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0494,PERSON-0649,PERSON-0503,CONTACTED,CASE-1180,Interception notes confirm PERSON-0649 contacted PERSON-0503.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0495,PERSON-0386,PERSON-0288,CONTACTED,CASE-0805,Interception notes confirm PERSON-0386 contacted PERSON-0288.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0496,PERSON-0205,PERSON-0607,CONTACTED,CASE-1118,Interception notes confirm PERSON-0205 contacted PERSON-0607.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0497,PERSON-0028,PERSON-0976,CONTACTED,CASE-0946,Interception notes confirm PERSON-0028 contacted PERSON-0976.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0498,PERSON-0449,PERSON-0817,CONTACTED,CASE-0597,Interception notes confirm PERSON-0449 contacted PERSON-0817.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0499,PERSON-0839,PERSON-0869,CONTACTED,CASE-0838,Interception notes confirm PERSON-0839 contacted PERSON-0869.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0500,PERSON-0649,PERSON-0311,CONTACTED,CASE-0496,Interception notes confirm PERSON-0649 contacted PERSON-0311.,1,POS_SPARSE_ONE_CHANNEL,TRAIN
ADV-PAIR-0501,PERSON-0733,PERSON-0434,TRANSFERRED_TO,CASE-0773,Token remittance payment from PERSON-0733 to PERSON-0434.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0502,PERSON-0613,PERSON-0491,TRANSFERRED_TO,CASE-1193,Token remittance payment from PERSON-0613 to PERSON-0491.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0503,PERSON-0519,PERSON-0946,TRANSFERRED_TO,CASE-0857,Token remittance payment from PERSON-0519 to PERSON-0946.,1,POS_LOW_VOLUME_HAWALA,TEST
ADV-PAIR-0504,PERSON-0810,PERSON-0992,TRANSFERRED_TO,CASE-0737,Token remittance payment from PERSON-0810 to PERSON-0992.,1,POS_LOW_VOLUME_HAWALA,TEST
ADV-PAIR-0505,PERSON-0832,PERSON-0550,TRANSFERRED_TO,CASE-1217,Token remittance payment from PERSON-0832 to PERSON-0550.,1,POS_LOW_VOLUME_HAWALA,VAL
ADV-PAIR-0506,PERSON-0088,PERSON-0112,TRANSFERRED_TO,CASE-0509,Token remittance payment from PERSON-0088 to PERSON-0112.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0507,PERSON-0364,PERSON-0171,TRANSFERRED_TO,CASE-0091,Token remittance payment from PERSON-0364 to PERSON-0171.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0508,PERSON-0661,PERSON-0694,TRANSFERRED_TO,CASE-0819,Token remittance payment from PERSON-0661 to PERSON-0694.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0509,PERSON-0340,PERSON-0989,TRANSFERRED_TO,CASE-0882,Token remittance payment from PERSON-0340 to PERSON-0989.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0510,PERSON-0101,PERSON-0265,TRANSFERRED_TO,CASE-0455,Token remittance payment from PERSON-0101 to PERSON-0265.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0511,PERSON-0532,PERSON-0572,TRANSFERRED_TO,CASE-1189,Token remittance payment from PERSON-0532 to PERSON-0572.,1,POS_LOW_VOLUME_HAWALA,TEST
ADV-PAIR-0512,PERSON-0227,PERSON-0457,TRANSFERRED_TO,CASE-0767,Token remittance payment from PERSON-0227 to PERSON-0457.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0513,PERSON-0791,PERSON-0696,TRANSFERRED_TO,CASE-1206,Token remittance payment from PERSON-0791 to PERSON-0696.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0514,PERSON-0155,PERSON-0354,TRANSFERRED_TO,CASE-0051,Token remittance payment from PERSON-0155 to PERSON-0354.,1,POS_LOW_VOLUME_HAWALA,TEST
ADV-PAIR-0515,PERSON-0303,PERSON-0426,TRANSFERRED_TO,CASE-0176,Token remittance payment from PERSON-0303 to PERSON-0426.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0516,PERSON-0964,PERSON-0748,TRANSFERRED_TO,CASE-0291,Token remittance payment from PERSON-0964 to PERSON-0748.,1,POS_LOW_VOLUME_HAWALA,VAL
ADV-PAIR-0517,PERSON-0352,PERSON-0467,TRANSFERRED_TO,CASE-0424,Token remittance payment from PERSON-0352 to PERSON-0467.,1,POS_LOW_VOLUME_HAWALA,VAL
ADV-PAIR-0518,PERSON-0357,PERSON-0488,TRANSFERRED_TO,CASE-0200,Token remittance payment from PERSON-0357 to PERSON-0488.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0519,PERSON-0714,PERSON-0464,TRANSFERRED_TO,CASE-0654,Token remittance payment from PERSON-0714 to PERSON-0464.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0520,PERSON-0046,PERSON-0830,TRANSFERRED_TO,CASE-0236,Token remittance payment from PERSON-0046 to PERSON-0830.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0521,PERSON-0352,PERSON-0664,TRANSFERRED_TO,CASE-0224,Token remittance payment from PERSON-0352 to PERSON-0664.,1,POS_LOW_VOLUME_HAWALA,VAL
ADV-PAIR-0522,PERSON-0169,PERSON-0953,TRANSFERRED_TO,CASE-0500,Token remittance payment from PERSON-0169 to PERSON-0953.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0523,PERSON-0566,PERSON-0164,TRANSFERRED_TO,CASE-0678,Token remittance payment from PERSON-0566 to PERSON-0164.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0524,PERSON-0982,PERSON-0474,TRANSFERRED_TO,CASE-0475,Token remittance payment from PERSON-0982 to PERSON-0474.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0525,PERSON-0645,PERSON-0189,TRANSFERRED_TO,CASE-0382,Token remittance payment from PERSON-0645 to PERSON-0189.,1,POS_LOW_VOLUME_HAWALA,VAL
ADV-PAIR-0526,PERSON-0443,PERSON-0406,TRANSFERRED_TO,CASE-0060,Token remittance payment from PERSON-0443 to PERSON-0406.,1,POS_LOW_VOLUME_HAWALA,TEST
ADV-PAIR-0527,PERSON-0905,PERSON-0203,TRANSFERRED_TO,CASE-0921,Token remittance payment from PERSON-0905 to PERSON-0203.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0528,PERSON-0399,PERSON-0005,TRANSFERRED_TO,CASE-0440,Token remittance payment from PERSON-0399 to PERSON-0005.,1,POS_LOW_VOLUME_HAWALA,TEST
ADV-PAIR-0529,PERSON-0771,PERSON-0721,TRANSFERRED_TO,CASE-0129,Token remittance payment from PERSON-0771 to PERSON-0721.,1,POS_LOW_VOLUME_HAWALA,TEST
ADV-PAIR-0530,PERSON-0819,PERSON-0893,TRANSFERRED_TO,CASE-1100,Token remittance payment from PERSON-0819 to PERSON-0893.,1,POS_LOW_VOLUME_HAWALA,VAL
ADV-PAIR-0531,PERSON-0334,PERSON-0202,TRANSFERRED_TO,CASE-0938,Token remittance payment from PERSON-0334 to PERSON-0202.,1,POS_LOW_VOLUME_HAWALA,VAL
ADV-PAIR-0532,PERSON-0687,PERSON-0884,TRANSFERRED_TO,CASE-1003,Token remittance payment from PERSON-0687 to PERSON-0884.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0533,PERSON-0655,PERSON-0321,TRANSFERRED_TO,CASE-1223,Token remittance payment from PERSON-0655 to PERSON-0321.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0534,PERSON-0402,PERSON-0602,TRANSFERRED_TO,CASE-0234,Token remittance payment from PERSON-0402 to PERSON-0602.,1,POS_LOW_VOLUME_HAWALA,TEST
ADV-PAIR-0535,PERSON-0866,PERSON-0469,TRANSFERRED_TO,CASE-0354,Token remittance payment from PERSON-0866 to PERSON-0469.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0536,PERSON-0723,PERSON-0820,TRANSFERRED_TO,CASE-0610,Token remittance payment from PERSON-0723 to PERSON-0820.,1,POS_LOW_VOLUME_HAWALA,TEST
ADV-PAIR-0537,PERSON-0605,PERSON-0087,TRANSFERRED_TO,CASE-0275,Token remittance payment from PERSON-0605 to PERSON-0087.,1,POS_LOW_VOLUME_HAWALA,VAL
ADV-PAIR-0538,PERSON-0245,PERSON-0313,TRANSFERRED_TO,CASE-0240,Token remittance payment from PERSON-0245 to PERSON-0313.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0539,PERSON-0711,PERSON-0145,TRANSFERRED_TO,CASE-1047,Token remittance payment from PERSON-0711 to PERSON-0145.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0540,PERSON-0611,PERSON-0142,TRANSFERRED_TO,CASE-1178,Token remittance payment from PERSON-0611 to PERSON-0142.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0541,PERSON-0191,PERSON-0499,TRANSFERRED_TO,CASE-1101,Token remittance payment from PERSON-0191 to PERSON-0499.,1,POS_LOW_VOLUME_HAWALA,VAL
ADV-PAIR-0542,PERSON-0661,PERSON-0954,TRANSFERRED_TO,CASE-0355,Token remittance payment from PERSON-0661 to PERSON-0954.,1,POS_LOW_VOLUME_HAWALA,TEST
ADV-PAIR-0543,PERSON-0502,PERSON-0296,TRANSFERRED_TO,CASE-0288,Token remittance payment from PERSON-0502 to PERSON-0296.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0544,PERSON-0863,PERSON-0462,TRANSFERRED_TO,CASE-0110,Token remittance payment from PERSON-0863 to PERSON-0462.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0545,PERSON-0975,PERSON-0010,TRANSFERRED_TO,CASE-0993,Token remittance payment from PERSON-0975 to PERSON-0010.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0546,PERSON-0835,PERSON-0394,TRANSFERRED_TO,CASE-1151,Token remittance payment from PERSON-0835 to PERSON-0394.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0547,PERSON-0507,PERSON-0419,TRANSFERRED_TO,CASE-1008,Token remittance payment from PERSON-0507 to PERSON-0419.,1,POS_LOW_VOLUME_HAWALA,TEST
ADV-PAIR-0548,PERSON-0861,PERSON-0455,TRANSFERRED_TO,CASE-1001,Token remittance payment from PERSON-0861 to PERSON-0455.,1,POS_LOW_VOLUME_HAWALA,TEST
ADV-PAIR-0549,PERSON-0579,PERSON-0032,TRANSFERRED_TO,CASE-0452,Token remittance payment from PERSON-0579 to PERSON-0032.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0550,PERSON-0282,PERSON-0231,TRANSFERRED_TO,CASE-1102,Token remittance payment from PERSON-0282 to PERSON-0231.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0551,PERSON-0800,PERSON-0469,TRANSFERRED_TO,CASE-1159,Token remittance payment from PERSON-0800 to PERSON-0469.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0552,PERSON-0785,PERSON-0508,TRANSFERRED_TO,CASE-1126,Token remittance payment from PERSON-0785 to PERSON-0508.,1,POS_LOW_VOLUME_HAWALA,TEST
ADV-PAIR-0553,PERSON-0587,PERSON-0117,TRANSFERRED_TO,CASE-0549,Token remittance payment from PERSON-0587 to PERSON-0117.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0554,PERSON-0844,PERSON-0376,TRANSFERRED_TO,CASE-1111,Token remittance payment from PERSON-0844 to PERSON-0376.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0555,PERSON-0043,PERSON-0779,TRANSFERRED_TO,CASE-0904,Token remittance payment from PERSON-0043 to PERSON-0779.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0556,PERSON-0436,PERSON-0105,TRANSFERRED_TO,CASE-0507,Token remittance payment from PERSON-0436 to PERSON-0105.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0557,PERSON-0034,PERSON-0461,TRANSFERRED_TO,CASE-0539,Token remittance payment from PERSON-0034 to PERSON-0461.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0558,PERSON-0837,PERSON-0090,TRANSFERRED_TO,CASE-0900,Token remittance payment from PERSON-0837 to PERSON-0090.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0559,PERSON-0121,PERSON-0795,TRANSFERRED_TO,CASE-0486,Token remittance payment from PERSON-0121 to PERSON-0795.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0560,PERSON-0756,PERSON-0603,TRANSFERRED_TO,CASE-0719,Token remittance payment from PERSON-0756 to PERSON-0603.,1,POS_LOW_VOLUME_HAWALA,TEST
ADV-PAIR-0561,PERSON-0625,PERSON-0648,TRANSFERRED_TO,CASE-0877,Token remittance payment from PERSON-0625 to PERSON-0648.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0562,PERSON-0143,PERSON-0804,TRANSFERRED_TO,CASE-0424,Token remittance payment from PERSON-0143 to PERSON-0804.,1,POS_LOW_VOLUME_HAWALA,VAL
ADV-PAIR-0563,PERSON-0825,PERSON-0061,TRANSFERRED_TO,CASE-1168,Token remittance payment from PERSON-0825 to PERSON-0061.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0564,PERSON-0288,PERSON-0612,TRANSFERRED_TO,CASE-1104,Token remittance payment from PERSON-0288 to PERSON-0612.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0565,PERSON-0721,PERSON-0300,TRANSFERRED_TO,CASE-0593,Token remittance payment from PERSON-0721 to PERSON-0300.,1,POS_LOW_VOLUME_HAWALA,VAL
ADV-PAIR-0566,PERSON-0976,PERSON-0879,TRANSFERRED_TO,CASE-1054,Token remittance payment from PERSON-0976 to PERSON-0879.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0567,PERSON-0696,PERSON-0835,TRANSFERRED_TO,CASE-0196,Token remittance payment from PERSON-0696 to PERSON-0835.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0568,PERSON-0769,PERSON-0805,TRANSFERRED_TO,CASE-0843,Token remittance payment from PERSON-0769 to PERSON-0805.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0569,PERSON-0284,PERSON-0888,TRANSFERRED_TO,CASE-0260,Token remittance payment from PERSON-0284 to PERSON-0888.,1,POS_LOW_VOLUME_HAWALA,VAL
ADV-PAIR-0570,PERSON-0136,PERSON-0256,TRANSFERRED_TO,CASE-0300,Token remittance payment from PERSON-0136 to PERSON-0256.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0571,PERSON-0849,PERSON-0254,TRANSFERRED_TO,CASE-0805,Token remittance payment from PERSON-0849 to PERSON-0254.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0572,PERSON-0592,PERSON-0648,TRANSFERRED_TO,CASE-0551,Token remittance payment from PERSON-0592 to PERSON-0648.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0573,PERSON-0385,PERSON-0463,TRANSFERRED_TO,CASE-0155,Token remittance payment from PERSON-0385 to PERSON-0463.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0574,PERSON-0902,PERSON-0788,TRANSFERRED_TO,CASE-0191,Token remittance payment from PERSON-0902 to PERSON-0788.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0575,PERSON-0768,PERSON-0285,TRANSFERRED_TO,CASE-0756,Token remittance payment from PERSON-0768 to PERSON-0285.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0576,PERSON-0500,PERSON-0336,TRANSFERRED_TO,CASE-1192,Token remittance payment from PERSON-0500 to PERSON-0336.,1,POS_LOW_VOLUME_HAWALA,VAL
ADV-PAIR-0577,PERSON-0793,PERSON-0868,TRANSFERRED_TO,CASE-0191,Token remittance payment from PERSON-0793 to PERSON-0868.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0578,PERSON-0470,PERSON-0651,TRANSFERRED_TO,CASE-0734,Token remittance payment from PERSON-0470 to PERSON-0651.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0579,PERSON-0815,PERSON-0548,TRANSFERRED_TO,CASE-0815,Token remittance payment from PERSON-0815 to PERSON-0548.,1,POS_LOW_VOLUME_HAWALA,VAL
ADV-PAIR-0580,PERSON-0440,PERSON-0845,TRANSFERRED_TO,CASE-0434,Token remittance payment from PERSON-0440 to PERSON-0845.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0581,PERSON-0331,PERSON-0849,TRANSFERRED_TO,CASE-0581,Token remittance payment from PERSON-0331 to PERSON-0849.,1,POS_LOW_VOLUME_HAWALA,VAL
ADV-PAIR-0582,PERSON-0592,PERSON-0134,TRANSFERRED_TO,CASE-1160,Token remittance payment from PERSON-0592 to PERSON-0134.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0583,PERSON-0808,PERSON-0352,TRANSFERRED_TO,CASE-0100,Token remittance payment from PERSON-0808 to PERSON-0352.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0584,PERSON-0642,PERSON-0803,TRANSFERRED_TO,CASE-0942,Token remittance payment from PERSON-0642 to PERSON-0803.,1,POS_LOW_VOLUME_HAWALA,VAL
ADV-PAIR-0585,PERSON-0952,PERSON-0879,TRANSFERRED_TO,CASE-0324,Token remittance payment from PERSON-0952 to PERSON-0879.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0586,PERSON-0001,PERSON-0982,TRANSFERRED_TO,CASE-0877,Token remittance payment from PERSON-0001 to PERSON-0982.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0587,PERSON-0706,PERSON-0932,TRANSFERRED_TO,CASE-0271,Token remittance payment from PERSON-0706 to PERSON-0932.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0588,PERSON-0310,PERSON-0163,TRANSFERRED_TO,CASE-0562,Token remittance payment from PERSON-0310 to PERSON-0163.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0589,PERSON-0370,PERSON-0257,TRANSFERRED_TO,CASE-0169,Token remittance payment from PERSON-0370 to PERSON-0257.,1,POS_LOW_VOLUME_HAWALA,VAL
ADV-PAIR-0590,PERSON-0926,PERSON-0665,TRANSFERRED_TO,CASE-0339,Token remittance payment from PERSON-0926 to PERSON-0665.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0591,PERSON-0641,PERSON-0313,TRANSFERRED_TO,CASE-0480,Token remittance payment from PERSON-0641 to PERSON-0313.,1,POS_LOW_VOLUME_HAWALA,VAL
ADV-PAIR-0592,PERSON-0094,PERSON-0721,TRANSFERRED_TO,CASE-0195,Token remittance payment from PERSON-0094 to PERSON-0721.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0593,PERSON-0489,PERSON-0080,TRANSFERRED_TO,CASE-0272,Token remittance payment from PERSON-0489 to PERSON-0080.,1,POS_LOW_VOLUME_HAWALA,VAL
ADV-PAIR-0594,PERSON-0532,PERSON-0697,TRANSFERRED_TO,CASE-0912,Token remittance payment from PERSON-0532 to PERSON-0697.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0595,PERSON-0713,PERSON-0352,TRANSFERRED_TO,CASE-0247,Token remittance payment from PERSON-0713 to PERSON-0352.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0596,PERSON-0433,PERSON-0711,TRANSFERRED_TO,CASE-0271,Token remittance payment from PERSON-0433 to PERSON-0711.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0597,PERSON-0235,PERSON-0393,TRANSFERRED_TO,CASE-0183,Token remittance payment from PERSON-0235 to PERSON-0393.,1,POS_LOW_VOLUME_HAWALA,TEST
ADV-PAIR-0598,PERSON-0105,PERSON-0106,TRANSFERRED_TO,CASE-0642,Token remittance payment from PERSON-0105 to PERSON-0106.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0599,PERSON-0307,PERSON-0141,TRANSFERRED_TO,CASE-0784,Token remittance payment from PERSON-0307 to PERSON-0141.,1,POS_LOW_VOLUME_HAWALA,TRAIN
ADV-PAIR-0600,PERSON-0772,PERSON-0896,TRANSFERRED_TO,CASE-0273,Token remittance payment from PERSON-0772 to PERSON-0896.,1,POS_LOW_VOLUME_HAWALA,VAL
ADV-PAIR-0601,PERSON-0694,PERSON-0147,CONTACTED,CASE-0141,"Co-named in investigation CASE-0141; witness and accused, no operational nexus.",0,NEG_CO_ACCUSED_NO_NEXUS,TRAIN
ADV-PAIR-0602,PERSON-0544,PERSON-0577,CONTACTED,CASE-0018,"Co-named in investigation CASE-0018; witness and accused, no operational nexus.",0,NEG_CO_ACCUSED_NO_NEXUS,TRAIN
ADV-PAIR-0603,PERSON-0625,PERSON-0666,CONTACTED,CASE-0337,"Co-named in investigation CASE-0337; witness and accused, no operational nexus.",0,NEG_CO_ACCUSED_NO_NEXUS,TRAIN
ADV-PAIR-0604,PERSON-0451,PERSON-0360,CONTACTED,CASE-0437,"Co-named in investigation CASE-0437; witness and accused, no operational nexus.",0,NEG_CO_ACCUSED_NO_NEXUS,TRAIN
ADV-PAIR-0605,PERSON-0644,PERSON-0767,CONTACTED,CASE-0311,"Co-named in investigation CASE-0311; witness and accused, no operational nexus.",0,NEG_CO_ACCUSED_NO_NEXUS,TRAIN
